Permission :: READ_EXTERNAL_STORAGE,Permission :: RECEIVE_BOOT_COMPLETED,Permission :: CHANGE_WIFI_STATE,Permission :: GET_TASKS,Permission :: SYSTEM_ALERT_WINDOW,Permission :: MOUNT_UNMOUNT_FILESYSTEMS,Permission :: RECORD_AUDIO,Permission :: CHANGE_NETWORK_STATE,Permission :: READ_SETTINGS,Permission :: READ_LOGS,Permission :: GET_ACCOUNTS,Permission :: REQUEST_INSTALL_PACKAGES,Permission :: CALL_PHONE,Permission :: RECEIVE_USER_PRESENT,Permission :: MODIFY_AUDIO_SETTINGS,Permission :: ACCESS_LOCATION_EXTRA_COMMANDS,Permission :: FLASHLIGHT,Permission :: CHANGE_BADGE,Permission :: WRITE,Permission :: BROADCAST_BADGE,Permission :: UPDATE_SHORTCUT,Permission :: UPDATE_BADGE,Permission :: RESTART_PACKAGES,Permission :: UPDATE_COUNT,Permission :: JPUSH_MESSAGE,Permission :: PROVIDER_INSERT_BADGE,Permission :: BIND_GET_INSTALL_REFERRER_SERVICE,Permission :: MIPUSH_RECEIVE,Permission :: INSTALL_SHORTCUT,Permission :: MANAGE_ACCOUNTS,Permission :: FOREGROUND_SERVICE,Permission :: READ_APP_BADGE,Permission :: BROADCAST_STICKY,Permission :: CHANGE_CONFIGURATION,Permission :: BADGE_COUNT_READ,Permission :: BADGE_COUNT_WRITE,Permission :: READ_SMS,Permission :: SEND_SMS,Permission :: BROADCAST_PACKAGE_CHANGED,Permission :: BROADCAST_PACKAGE_REPLACED,Permission :: RECEIVE_SMS,Permission :: READ_GSERVICES,Permission :: ,Permission :: BROADCAST_PACKAGE_ADDED,Permission :: BROADCAST_PACKAGE_INSTALL,Permission :: DOWNLOAD_WITHOUT_NOTIFICATION,Permission :: USE_FINGERPRINT,Permission :: BATTERY_STATS,Permission :: REORDER_TASKS,Permission :: NFC,Permission :: SET_WALLPAPER,Permission :: READ_CALENDAR,Permission :: MESSAGE,Permission :: RECIEVE_MCS_MESSAGE,Permission :: PROCESS_OUTGOING_CALLS,Permission :: WRITE_CALENDAR,Permission :: ACCESS_DOWNLOAD_MANAGER,Permission :: INTERACT_ACROSS_USERS_FULL,Permission :: SYSTEM_OVERLAY_WINDOW,Permission :: SET_ALARM,Permission :: CHANGE_WIFI_MULTICAST_STATE,Permission :: ACCESS_MOCK_LOCATION,Permission :: WRITE_SYNC_SETTINGS,Permission :: SET_DEBUG_APP,Permission :: ACCESS_COARSE_UPDATES,Permission :: WRITE_SMS,Permission :: CHECK_LICENSE,Permission :: READ_CALL_LOG,Permission :: WRITE_USE_APP_FEATURE_SURVEY,Permission :: SMARTCARD,Permission :: REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,Permission :: READ_SYNC_SETTINGS,Permission :: ACTIVITY_RECOGNITION,Permission :: RUN_INSTRUMENTATION,Permission :: GET_PACKAGE_SIZE,Permission :: MAPS_RECEIVE,Permission :: ACCESS_GPS,Permission :: WRITE_MEDIA_STORAGE,Permission :: SET_WALLPAPER_HINTS,Permission :: PLUGIN,Permission :: CLEAR_APP_CACHE,Permission :: ACTION_HEADSET_PLUG,Permission :: WRITE_APN_SETTINGS,Permission :: ACCESS,Permission :: BAIDU_LOCATION_SERVICE,Permission :: ACCESS_NOTIFICATION_POLICY,Permission :: INSTALL_PACKAGES,Permission :: RECEIVE_MSG,Permission :: WRITE_INTERNAL_STORAGE,Permission :: GOOGLE_PHOTOS,Permission :: SEND_DOWNLOAD_COMPLETED_INTENTS,Permission :: WRITE_HISTORY_BOOKMARKS,Permission :: WRITE_CALL_LOG,Permission :: RECEIVE_MMS,Permission :: ACCOUNT_MANAGER,Permission :: MANAGE_DOCUMENTS,Permission :: USE_BIOMETRIC,Permission :: ACCESS_FINGERPRINT_MANAGER,Permission :: FLAG_GRANT_READ_URI_PERMISSION,Permission :: UPDATE_APP_OPS_STATS,Permission :: BLUETOOTH_PRIVILEGED,Permission :: READ_SHORTCUT,Permission :: INTERACT_ACROSS_USERS,Permission :: READ_OWNER_DATA,Permission :: READ_DATABASE,Permission :: BODY_SENSORS,Permission :: BIND_ACCESSIBILITY_SERVICE,Permission :: WRITE_OWNER_DATA,Permission :: USE_SIP,Permission :: BIND_NOTIFICATION_LISTENER_SERVICE,Permission :: CAPTURE_VIDEO_OUTPUT,Permission :: CAPTURE_AUDIO_OUTPUT,Permission :: REQUEST_DELETE_PACKAGES,Permission :: ACCESS_LOCATION,Permission :: WRITE_SECURE_SETTINGS,Permission :: MEDIA_CONTENT_CONTROL,Permission :: WRITE_USER_DICTIONARY,Permission :: ACCESS_CACHE_FILESYSTEM,Permission :: READ_INTERNAL_STORAGE,Permission :: EXTERNAL_CONTENT_URI,Permission :: INTERNAL_CONTENT_URI,Permission :: AUTH_SERVICE,Permission :: MANAGE_USERS,Permission :: RECEIVE_WAP_PUSH,Permission :: ACCESS_ASSISTED_GPS,Permission :: BIND_APPWIDGET,Permission :: _,Permission :: PERSISTENT_ACTIVITY,Permission :: SET_TIME_ZONE,Permission :: ACCESS_DOWNLOAD_MANAGER_ADVANCED,Permission :: MODIFY_PHONE_STATE,Permission :: ADD_VOICEMAIL,Permission :: MOUNT_FORMAT_FILESYSTEMS,Permission :: ACCESS_WIMAX_STATE,Permission :: WRITE_SOCIAL_STREAM,Permission :: READ_SOCIAL_STREAM,Permission :: __,Permission :: WRITE_PROFILE,Permission :: CLEAR_APP_USER_DATA,Permission :: HW_ACCESS_AUTH_SERVICE,Permission :: READ_CELL_BROADCASTS,Permission :: CHANGE_WIMAX_STATE,Permission :: READ_PHONE_NUMBERS,Permission :: REAL_GET_TASKS,Permission :: LOCATION_HARDWARE,Permission :: READ_INSTALL_SESSIONS,Permission :: SUBSCRIBED_FEEDS_READ,Permission :: SUBSCRIBED_FEEDS_WRITE,Permission :: C,Permission :: BIND_JOB_SERVICE,Permission :: RECEIVE_ADM_MESSAGE,Permission :: ACCES_MOCK_LOCATION,Permission :: AD_ID_NOTIFICATION,Permission :: WRITE_ONLY,Permission :: READ_ONLY,Permission :: ACCESS_SERVICE,Permission :: SOFT_RESET,Permission :: BIND_DIRECTORY_SEARCH,Permission :: VOIP_INTERFACE,Permission :: READ_RECORD_AUDIO,Permission :: GOOGLE_AUTH,Permission :: GET_INTENT_SENDER_INTENT,Permission :: GET_TOP_ACTIVITY_INFO,Permission :: LAUNCH_PERSONAL_PAGE_SERVICE,Permission :: QUICKBOOT_POWERON,Permission :: WRITE_RECORD_AUDIO,Permission :: READ_MSG_PREF,Permission :: READ_WRITE_ALL_VOICEMAIL,Permission :: WRITE_CLIPS,Permission :: DELETE_CACHE_FILES,Permission :: ACCESS_MTK_MMHW,Permission :: YTU,Permission :: OTHER_SERVICES,Permission :: 2,Permission :: UPDATE,Permission :: GET_COMMON_DATA,Permission :: ACCESS_WEATHERCLOCK_PROVIDER,Permission :: READ_CLIPS,Permission :: UA_DATA,Permission :: READ_PHONE_SINTERNETWIFI_STATE,Permission :: GET_CLIPS,Permission :: READ_CONTENT_PROVIDER,Permission :: CHANGE_APP_IDLE_STATE,Permission :: READ_PRIVILEGED_PHONE_STATE,Permission :: BADGE_ICON,Permission :: BROADCAST_SMS,Permission :: ACCESS_SUPERUSER,Permission :: SHARE,Permission :: ACCESS_ALL_DOWNLOADS,Permission :: PAYMENT,Permission :: EDP,Permission :: UPDATE_DEVICE_STATS,Permission :: MANAGE_FINGERPRINT,Permission :: SEND,Permission :: SENSOR_ENABLE,Permission :: ACCESS_FIND_LOCATION,Permission :: RICHMEDIA_PROVIDER,Permission :: RECEIVE_LAUNCH_BROADCASTS,Permission :: INCOMING_CALL,Permission :: NETWORK,Permission :: READ_LOCAL_THEME,Permission :: SERVICE,Permission :: ACCESS_PROVIDER,Permission :: STATUS_BAR,Permission :: LOCAL_MAC_ADDRESS,Permission :: FORCE_STOP_PACKAGES,Permission :: READ_STEPS,Permission :: INSTALL_DRM,Permission :: CONTROL_LOCATION_UPDATES,Permission :: STORAGE,Permission :: ACCESS_CHECKIN_PROPERTIES,Permission :: CAPTURE_SECURE_VIDEO_OUTPUT,Permission :: WRITE_LOCAL_THEME,Permission :: ZTE_HEARTYSERVICE_MANAGEMENT,Permission :: MANAGE_OWN_CALLS,Permission :: USE_PASS_SERVICE,Permission :: MANAGE_PASS_SERVICE,Permission :: RECEIVE_FIRST_LOAD_BROADCAST,Permission :: ACCESS_DEVICE_STATS,Permission :: SENSOR_INFO,Permission :: SINA_PUSH,Permission :: SEND_ACTION,Permission :: ACCESS_BLUETOOTH_SHARE,Permission :: WRITE_APP_BADGE,Permission :: CALL_PRIVILEGED,Permission :: TYPE_APPLICATION_OVERLAY,Permission :: DEVICE_STATE,Permission :: HCE_PUSH_MESSAGE,Permission :: CONTENT_PROVIDER,Permission :: CONNECTIVITY_CHANGE,Permission :: ENABLE_NOTIFICATION,Permission :: ACCESSORY_FRAMEWORK,Permission :: BROADCAST,class
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
